id,url,plant_id,latin_name,phytophthora root rot,plant habit,anther color,blossom end shape,calyx margin,corolla color,cotyledon color,filament color,flowers per axil,fruit corkiness,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,anthocyanin immature fruit,calyx shape,fasciculated,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,days to maturity,accession uniformity,fruit persistance,fruit set,determinate habit,calyx constriction,fruit neck constriction,stem anthocyanin,pungency,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,male sterility,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,corolla spots,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,dwarfism,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1047729,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047729,Grif 9296,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.84,,12.2,2.74,,,,,,,,,,,,,,,,,,,,,,20.33,15.44,35.77,,,,,,,,,,
1047740,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047740,Grif 9297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047741,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047741,Grif 9298,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047749,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047749,Grif 9299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047750,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047750,Grif 9300,Capsicum chinense Jacq.,,9.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,4.0,2.0,3.0,2.0,,5.0,3.0,1.0,1.0,1.0,0.0,9.0,,,,2.5,,,1.0,1.0,2.0,1.0,,9.0,,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047760,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047760,Grif 9301,Capsicum frutescens L.,,,3.0,3.0,3.0,1.0,,2.0,,0.0,7.0,4.0,3.0,5.0,,1.0,3.0,5.0,1.0,1.0,,0.0,7.0,,1.0,,4.0,,2.4,1.5,0.0,2.0,,,9.0,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047761,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047761,PI 653673,Capsicum chinense Jacq.,,9.0,3.0,5.0,5.0,2.0,1.0,1.0,2.0,0.0,9.0,2.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,,,,2.71,,1.9,1.49,1.0,4.0,9.0,,7.0,,9.0,,,1.0,,1.0,,,,,,,,,,855.56,334.85,1190.41,,,,,,,,,,
1047769,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047769,Grif 9303,Capsicum frutescens L.,,9.0,4.0,3.0,5.0,2.0,1.0,2.0,,0.0,9.0,1.0,2.0,1.0,2.0,,1.0,5.0,1.0,1.0,7.0,0.0,9.0,,,,,,,,,,9.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
1047770,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047770,Grif 9304,Capsicum chinense Jacq.,,7.0,4.0,,7.0,2.0,1.0,2.0,,0.0,,,2.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,7.0,5.0,,,,,6.34,,7.5,2.34,,,7.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,290.0,94.92,384.93,,,,,,,,,,
1047780,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047780,Grif 9305,Capsicum chinense Jacq.,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.08,,6.9,2.05,,,,,,,,,,,,,,,,,,,,,,9.02,2.48,11.5,,,,,,,,,,
1047781,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047781,Grif 9306,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,4.2,2.03,,,,,,,,,,,,,,,,,,,,,,31.79,19.52,51.31,,,,,,,,,,
1047792,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047792,Grif 9307,Capsicum chinense Jacq.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047793,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047793,Grif 9308,Capsicum chinense Jacq.,,9.0,3.0,,5.0,2.0,1.0,1.0,1.0,0.0,,,2.0,1.0,2.0,,,5.0,1.0,1.0,5.0,3.0,9.0,,,,3.94,,3.1,1.55,,,9.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,33.12,12.35,45.47,,,,,,,,,,
1047803,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047803,PI 653681,Capsicum frutescens L.,,9.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,9.0,4.0,2.0,3.0,2.0,,3.0,3.0,1.0,1.0,1.0,3.0,7.0,,,,4.0,,,2.0,1.0,3.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047804,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047804,Grif 9310,Capsicum frutescens L.,,9.0,3.0,5.0,5.0,2.0,1.0,2.0,1.0,0.0,9.0,3.0,3.0,5.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,9.0,,,,4.0,,,1.0,3.0,3.0,9.0,,7.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047814,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047814,PI 688677,Capsicum frutescens L.,,9.0,3.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,,,,3.0,,,2.5,3.0,5.0,1.0,,9.0,,5.0,,1.0,,,1.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,
1047815,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047815,Grif 9312,Capsicum frutescens L.,,,3.0,3.0,5.0,2.0,,2.0,,0.0,9.0,4.0,2.0,3.0,2.0,1.0,,7.0,1.0,1.0,,1.0,5.0,,1.0,,5.0,,3.6,2.0,0.0,2.0,,,9.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047826,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047826,Grif 9313,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047827,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047827,Grif 9314,Capsicum frutescens L.,,9.0,4.0,,7.0,2.0,1.0,2.0,,0.0,9.0,,3.0,1.0,2.0,,3.0,5.0,1.0,1.0,7.0,3.0,9.0,,,,,,,,,,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047837,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047837,Grif 9315,Capsicum frutescens L.,,7.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,1.0,9.0,,,,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,
1047838,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047838,Grif 9316,Capsicum frutescens L.,,9.0,4.0,,5.0,2.0,1.0,2.0,,0.0,7.0,4.0,2.0,1.0,2.0,,,5.0,1.0,1.0,9.0,3.0,1.0,,,,,,,,,,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047850,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047850,Grif 9317,Capsicum frutescens L.,,7.0,4.0,1.0,5.0,2.0,1.0,2.0,,0.0,7.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,,9.0,3.0,9.0,,,,,,,,,,7.0,,,0.0,,,,,,1.0,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1047853,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047853,PI 688670,Capsicum chinense Jacq.,,9.0,4.0,3.0,5.0,2.0,1.0,2.0,2.0,0.0,9.0,4.0,2.0,3.0,2.0,,5.0,3.0,1.0,1.0,1.0,3.0,7.0,,,1.0,1.5,,,1.0,1.0,2.0,9.0,,9.0,,9.0,,1.0,,,1.0,,,,,,,,3.0,4.0,,,,,,,,,,,,,
1047865,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047865,Grif 9319,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,
1047866,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047866,PI 639659,Capsicum spp.,,7.0,4.0,6.0,7.0,2.0,1.0,1.0,,0.0,1.0,4.0,2.0,8.0,2.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,,8.0,1.0,21.9,3.0,3.0,3.0,6.0,8.0,9.0,1.0,2.0,,,,1.0,,,,0.3,,,,,3.0,5.0,,,,,4.0,,,,,,,,
1047875,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047875,Grif 9321,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047888,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047888,Grif 9323,Capsicum frutescens L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047889,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047889,PI 656277,Capsicum chinense Jacq.,9.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,7.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,,,,6.0,,,2.5,3.0,3.0,1.0,,9.0,,7.0,,1.0,,,1.0,,,,,,,,3.0,4.0,,,,,,,,,,,,,
1047901,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047901,Grif 9325,Capsicum chinense Jacq.,,9.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,5.0,,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5.0,,,3.0,1.0,4.0,7.0,,9.0,,5.0,,1.0,,,1.0,,,,,,,,3.0,4.0,,,,,,,,,,,,,
1047902,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047902,PI 639660,Capsicum frutescens L.,,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,0.0,5.0,,1.0,,16.0,1.0,15.6,2.5,0.0,2.0,5.0,9.0,9.0,1.0,2.0,,1.0,,1.0,1.0,,,0.2,,,,,2.0,4.0,,,,,3.0,,,,,,,,
1047913,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047913,Grif 9327,Capsicum frutescens L.,,9.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,12.0,,,3.0,1.0,4.0,1.0,,7.0,,3.0,,,,,1.0,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1047914,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047914,PI 653682,Capsicum frutescens L.,,9.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,1.0,7.0,5.0,,,,12.0,,,2.5,7.0,4.0,1.0,,9.0,,7.0,,,1.0,,1.0,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1047924,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047924,Grif 9329,Capsicum frutescens L.,,9.0,3.0,3.0,5.0,2.0,1.0,1.0,,0.0,9.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,9.0,1.0,,,1.0,,,1.0,1.0,2.0,9.0,,9.0,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047926,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047926,Grif 9330,Capsicum annuum L.,,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,9.0,7.0,,,,5.0,,,2.5,9.0,2.0,1.0,,9.0,,5.0,,,,,1.0,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1047937,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047937,Grif 9331,Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill,,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,2.0,5.0,2.0,,3.0,2.0,1.0,1.0,1.0,0.0,9.0,,,1.0,6.0,,,3.0,0.0,2.0,9.0,,9.0,,7.0,,1.0,,,1.0,,,,,,,,3.0,4.0,,,,,,,,,,,,,
1047938,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047938,PI 653619,Capsicum annuum L.,9.0,9.0,3.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,3.0,7.0,,2.0,,3.0,,12.2,4.0,3.0,4.0,1.0,,7.0,0.0,5.0,,,,,1.0,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1047947,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047947,Grif 9333,Capsicum annuum L.,,9.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,9.0,,2.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,9.0,9.0,,,,2.0,,,1.5,5.0,2.0,9.0,,9.0,,7.0,,,,,1.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,
1047949,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047949,Grif 9334,Capsicum frutescens L.,,9.0,4.0,5.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,2.0,,5.0,2.0,1.0,1.0,1.0,9.0,9.0,,,,5.0,,,1.5,,2.0,7.0,,7.0,,9.0,,,,,1.0,,,,,,,,4.0,4.0,,,,,,,,,,,,,
1047961,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047961,PI 661076,Capsicum annuum L.,,9.0,4.0,,,2.0,1.0,1.0,1.0,,,,,5.0,,1.0,,,,1.0,1.0,9.0,7.0,,,,3.97,,16.3,3.65,7.0,,5.0,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,
1047964,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047964,Grif 9336,Capsicum frutescens L.,,9.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,4.0,2.0,5.0,2.0,,5.0,2.0,1.0,1.0,1.0,0.0,7.0,,,1.0,1.0,,,0.5,0.0,2.0,9.0,,9.0,,9.0,,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,
1047977,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047977,PI 653683,Capsicum frutescens L.,,9.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,9.0,1.0,2.0,5.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,7.0,,,,3.5,,,1.0,1.0,3.0,9.0,,9.0,,9.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047978,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047978,PI 653674,Capsicum chinense Jacq.,,9.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0,,3.0,9.0,1.0,1.0,1.0,0.0,7.0,,1.0,,6.0,,6.4,2.5,0.0,2.0,9.0,,9.0,1.0,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1047993,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047993,Grif 9339,Capsicum frutescens L.,,9.0,4.0,,,2.0,1.0,2.0,1.0,,9.0,,4.0,3.0,,,3.0,3.0,,1.0,1.0,0.0,7.0,,,,,,,,1.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047995,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1047995,Grif 9340,Capsicum frutescens L.,,9.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,0.0,5.0,,,,0.5,,,0.5,1.0,2.0,9.0,,9.0,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048076,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048076,Grif 9351,Capsicum spp.,,5.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,9.0,1.0,,9.0,5.0,5.0,,,,,,,,,,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,
1048078,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048078,Grif 9352,Capsicum spp.,,9.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,,,3.0,5.0,,1.0,1.0,0.0,1.0,,,,,,,,0.0,,9.0,,7.0,,9.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
1048091,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048091,Grif 9353,Capsicum spp.,,7.0,1.0,,7.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,9.0,1.0,,9.0,3.0,7.0,,,,,,,,,3.0,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,
1048094,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048094,Grif 9354,Capsicum baccatum L. var. pendulum (Willd.) Eshbaugh,,7.0,1.0,1.0,7.0,1.0,1.0,1.0,,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,9.0,3.0,7.0,,,,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,
1048106,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048106,Grif 9355,Capsicum spp.,,9.0,2.0,5.0,7.0,1.0,1.0,1.0,2.0,0.0,9.0,3.0,2.0,5.0,2.0,,3.0,3.0,1.0,1.0,5.0,3.0,7.0,,,,1.0,,,0.5,3.0,2.0,9.0,,7.0,,7.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,
1048108,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048108,PI 635807,Capsicum annuum L.,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048109,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048109,PI 639130,Capsicum spp.,,7.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,1.0,,2.5,1.0,2.0,4.0,0.0,9.0,1.0,2.0,,4.5,1.0,13.6,2.5,0.0,3.0,,6.0,8.0,1.0,6.0,,1.0,,1.0,1.0,,,0.3,,,,,,,,,,1.0,1.0,,,,,,,,
1048121,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048121,Grif 9357,Capsicum spp.,,7.0,3.0,9.0,5.0,2.0,1.0,2.0,,0.0,3.0,,3.0,1.0,2.0,1.0,,,1.0,1.0,9.0,,9.0,,,,,,,,,,,,,0.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048122,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048122,PI 639131,Capsicum spp.,,8.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,9.0,4.0,2.0,,2.0,,1.0,3.0,1.0,1.0,2.0,5.0,9.0,,1.0,,4.5,1.0,1.4,1.5,5.0,2.0,9.0,8.0,7.0,0.0,8.0,,,,,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048139,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048139,Grif 9359,Capsicum spp.,,9.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,,,,12.0,,,3.5,3.0,4.0,5.0,,9.0,,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048140,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048140,Grif 9360,Capsicum spp.,,9.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,9.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,,,,14.0,,,3.5,1.0,4.0,5.0,,9.0,,5.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048155,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048155,PI 639132,Capsicum spp.,,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,3.0,1.0,5.0,2.5,1.0,1.0,2.0,7.0,7.0,,2.0,,5.5,2.0,6.3,2.5,7.0,4.0,7.0,7.0,9.0,1.0,6.0,1.0,1.0,,1.0,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048156,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048156,PI 639133,Capsicum spp.,,3.0,,1.0,3.0,1.0,1.0,1.0,,0.0,1.0,,1.0,3.0,5.0,,5.0,3.5,1.0,1.0,2.0,3.0,5.0,,2.0,,7.0,2.0,9.6,2.0,3.0,3.5,7.0,7.0,9.0,1.0,6.0,1.0,1.0,,,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048171,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048171,Grif 9363,Capsicum spp.,,7.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,7.0,7.0,9.0,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048172,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048172,PI 639134,Capsicum spp.,,7.0,,3.0,1.0,1.0,1.0,,,0.0,9.0,1.0,3.0,9.0,5.0,1.0,2.0,3.5,1.0,1.0,2.0,0.0,5.0,1.0,1.0,,5.0,1.0,4.3,2.0,0.0,2.0,9.0,7.0,9.0,0.0,3.0,,,,1.0,1.0,,,0.3,,,,,,,,,,,3.0,,,,,,,,
1048187,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048187,Grif 9365,Capsicum spp.,,9.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,9.0,2.0,3.0,3.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,,,,3.0,,,2.0,1.0,4.0,9.0,,9.0,,7.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048190,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048190,PI 639135,Capsicum spp.,,8.0,3.0,1.0,1.0,2.0,1.0,1.0,,0.0,9.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,,4.5,1.0,2.6,1.5,5.0,2.5,9.0,8.0,9.0,0.0,8.0,,,,1.0,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048203,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048203,PI 639136,Capsicum spp.,,6.0,4.0,3.0,1.0,2.0,1.0,2.0,,0.0,,,,4.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0,,2.0,,4.5,1.0,7.0,2.0,3.0,2.0,,7.0,9.0,1.0,5.0,,1.0,,,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048206,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048206,PI 639137,Capsicum spp.,,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,1.0,,6.5,1.0,4.7,2.0,0.0,2.0,7.0,7.0,9.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,0.2,,,,,,,,,,,4.0,,,,,,,,
1048217,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048217,Grif 9369,Capsicum spp.,,9.0,,1.0,7.0,,,,1.0,0.0,1.0,1.0,,1.0,2.0,1.0,3.0,5.0,1.0,,9.0,9.0,9.0,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048220,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048220,Grif 9370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048231,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048231,Grif 9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048234,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048234,Grif 9372,Capsicum spp.,,7.0,,3.0,5.0,1.0,1.0,1.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,9.0,,,,,,,,,2.0,7.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1048244,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048244,Grif 9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048247,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1048247,Grif 9374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
