id,url,plant_id,latin_name,phytophthora root rot,determinate habit,plant habit,anther color,anthocyanin immature fruit,blossom end shape,calyx constriction,calyx margin,corolla color,corolla spots,cotyledon color,fasciculated,filament color,flowers per axil,fruit corkiness,fruit neck constriction,fruit position,fruit shape,immature fruit color,leaf texture,mature fruit color,node anthocyanin,peduncle insertion,peduncle length,seed color,stem color,stem number,stem pubescence,stigma exsertion,pungency,dwarfism,calyx shape,fruit length,fruit pods per node,fruit weight,fruit width,leaf pubescence,locule number,pedicel position at anthesis,stem anthocyanin,days to maturity,accession uniformity,commercial category,fruit persistance,fruit set,male sterility,core subset,image,error,plant height,plant width,wall thickness,degree of pungency,meloidogyne hapla egg,meloidogyne hapla gall,verticillium wilt isolate (vdca59),verticillium wilt isolate (vdcf45),capsaicin content,dihydrocpasaicin content,total capsaicinoid content,flower angle,percent dry weight,beet curly top virus,alfalfa mosaic virus,bacterial leaf spot,cucumber mosiac virus,phytophthora,verticillium wilt
1034688,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034688,PI 617082,Capsicum annuum L.,9 - Dead plants,,,4 - PURPLE,0 - ABSENT,"3 - (1 = POINTED, 9 = SUNKEN)",1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,,0 - NONE,0 - ABSENT,"7 - (1 = PENDANT, 9 = ERECT)",4 - CONIC,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,,5,1 - STRAW,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,10.5,,19.5,3,0 - GLABROUS,2,,M - MIXED,,9 - HIGH (ALL UNIFORM),PAP - PAPRIKA,0 - SEPARATING CALYX (HAS Sp GENE),,,"Y - YES, ACCESSION IS PART OF THE CORE",PLANT - Image of plant,,,,,,,,,,,,,,,,,,,,
1034702,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034702,PI 635791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,
1034712,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034712,PI 635792,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034716,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034716,PI 617083,Capsicum annuum L.,9 - Dead plants,,,3 - BLUE,0 - ABSENT,M - MIXED,1 - PRESENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,,0 - NONE,0 - ABSENT,9 - ERECT,6 - BELL,2 - GREEN,1 - SMOOTH,2 - RED,0 - ABSENT,"7 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,7,,92.7,6,0 - GLABROUS,3,"5 - (1 = PENDANT, 9 = ERECT)",0 - ABSENT,,9 - HIGH (ALL UNIFORM),BEL - BELL,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),,,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1034727,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034727,PI 635793,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034728,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034728,PI 635794,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62,,103,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034742,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034742,PI 635795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,
1034743,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034743,PI 635796,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034757,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034757,PI 635797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,
1034758,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034758,PI 586662,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034771,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034771,PI 635798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,
1034783,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034783,PI 603810,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 - 36% to 50% visible egg masses present on root system,5 - 26% to 35% of root system galled,,,,,,,,,,,,,
1034785,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034785,PI 635799,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034797,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034797,PI 586663,Capsicum annuum L.,9 - Dead plants,,"5 - COMPACT, HEIGHT = WIDTH",2 - YELLOW/BLUE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,6 - BELL,2 - GREEN,1 - SMOOTH,2 - RED,M - MIXED,9 - INSERTED,1,1 - STRAW,1 - GREEN,1 - SINGLE,0 - GLABROUS,M - MIXED,0 - ABSENT,,,,,,,,M,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1034798,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034798,PI 635800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,
1034807,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034807,PI 635801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no features,,,,,,,,,,,,,,,,,,,
1034821,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034821,PI 592806,Capsicum annuum L.,,,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,9 - SUNKEN,1 - PRESENT,1 - SMOOTH,2 - GREEN WHITE,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,6 - BELL,3 - GREEN YELLOW,9 - CURLED,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,1 - INSERTED,0 - ABSENT,0 - ABSENT,1 - CUP SHAPED,4.7,1.0,33.6,4.1,0 - GLABROUS,3,1 - PENDANT,1 - PRESENT,1 - EARLY,9 - HIGH (ALL UNIFORM),BEL - BELL,,9 - HIGH,0 - ABSENT,,HARVESTED-FRUIT - Image of harvested fruit,,33,23,0.4,1 - SWEET,,,,,,,,,,,,,,,
1034822,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034822,PI 592807,Capsicum annuum L.,,,9 - TALL OR UPRIGHT,3 - BLUE,1 - PRESENT,1 - POINTED,1 - PRESENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,5 - MEDIUM,1 - ELONGATE,4 - YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,5 - SAME LEVEL,0 - ABSENT,0 - ABSENT,2 - SAUCER SHAPED,16.5,1.0,47.4,3.5,0 - GLABROUS,2,1 - PENDANT,1 - PRESENT,1 - EARLY,9 - HIGH (ALL UNIFORM),PAP - PAPRIKA,,9 - HIGH,0 - ABSENT,,,,56,30,0.5,1 - SWEET,,,,,,,,,,,,,,,
1034849,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034849,PI 592809,Capsicum annuum L.,"1 - Slight root darkening, vigorous, healthy",,9 - TALL OR UPRIGHT,2 - YELLOW/BLUE,0 - ABSENT,9 - SUNKEN,0 - ABSENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,5 - MEDIUM,6 - BELL,1 - DARK GREEN,9 - CURLED,2 - RED,1 - PRESENT,5 - FLAT,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,0 - GLABROUS,1 - INSERTED,0 - ABSENT,0 - ABSENT,1 - CUP SHAPED,6.5,1.0,124.8,5.5,0 - GLABROUS,3,1 - PENDANT,0 - ABSENT,5 - MEDIUM,9 - HIGH (ALL UNIFORM),BEL - BELL,0 - SEPARATING CALYX (HAS Sp GENE),9 - HIGH,1 - PRESENT,"Y - YES, ACCESSION IS PART OF THE CORE",FRUIT-PLANT - Image of fruit on the plant,,42,25,0.5,1 - SWEET,,,,,,,,,,,,,,,
1034856,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034856,PI 635802,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034864,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1034864,PI 635803,Capsicum annuum L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,,,,,,,,,,,
1037233,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1037233,PI 635804,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037366,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1037366,PI 635805,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044520,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1044520,PI 586664,Capsicum annuum L.,"3 - Brown roots, slight stunting, very small lesions on stems or small water-soaked lesions at base of stem, browning of primary root",,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",3 - BLUE,0 - ABSENT,M - MIXED,0 - ABSENT,"5 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,4 - CONIC,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,1,1 - STRAW,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",3 - SPARSE,9 - EXSERTED,1 - PRESENT,,,,,,,,M,1 - PENDANT,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1044521,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1044521,PI 635806,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045365,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1045365,PI 586665,Capsicum annuum L.,"4 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,9 - TALL OR UPRIGHT,4 - PURPLE,0 - ABSENT,5 - BLUNT,1 - PRESENT,1 - SMOOTH,1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,3 - ROUND,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,,1 - STRAW,,9 - MULTIPLE,0 - GLABROUS,9 - EXSERTED,0 - ABSENT,0 - ABSENT,1 - CUP SHAPED,2,1.0,17.1,2.5,0 - GLABROUS,3,1 - PENDANT,0 - ABSENT,9 - VERY LATE,9 - HIGH (ALL UNIFORM),MIX - MIXED,,9 - HIGH,0 - ABSENT,,,,20,18,0.4,1 - SWEET,,,,,,,,,,,,,,,
1046455,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046455,Grif 9072,Capsicum annuum L.,"1 - Slight root darkening, vigorous, healthy",,M - MIXED,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,M - MIXED,1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,M - MIXED,M - MIXED,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,5,1 - STRAW,1 - GREEN,M - MIXED,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,1 - PRESENT,,,,,,,,M,1 - PENDANT,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,3 - 51 to 75% of the vascular tissue exhibiting discoloration,,,,,,,,,,,
1046459,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046459,Grif 9073,Capsicum annuum L.,"1 - Slight root darkening, vigorous, healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 - 51 to 75% of the vascular tissue exhibiting discoloration,2 - 26 to 50% of the vascular tissue exhibiting discoloration,,,,,,,,,,,
1046466,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046466,PI 593515,Capsicum annuum L.,"2 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,"7 - (1 = PENDANT, 9 = ERECT)",1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,1 - PROTRUDED,5,1 - STRAW,M - MIXED,9 - MULTIPLE,3 - SPARSE,9 - EXSERTED,1 - PRESENT,,,,,,,,2,"7 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,4 - 76 to 100% discoloration in the absence of foliar symptoms,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,,,,,,,,,,,
1046469,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046469,Grif 9075,Capsicum annuum L.,,,,3 - BLUE,,,1 - PRESENT,"5 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,2 - RED,1 - PRESENT,,3,1 - STRAW,1 - GREEN,,"7 - (0 = GLABROUS, 9 = EXCESSIVE)",9 - EXSERTED,1 - PRESENT,0 - ABSENT,1 - CUP SHAPED,6,,2.1,1,5 - INTERMEDIATE,2,,0 - ABSENT,,9 - HIGH (ALL UNIFORM),CHL - CHILI,0 - SEPARATING CALYX (HAS Sp GENE),,,"Y - YES, ACCESSION IS PART OF THE CORE",FRUIT-PLANT - Image of fruit on the plant,,,,,,,,5 - 100% discoloration and the presence of foliar symptoms typical of Verticillium wilt,3 - 51 to 75% of the vascular tissue exhibiting discoloration,,,,,,,,,,,
1046477,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046477,Grif 9076,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046483,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046483,Grif 9077,Capsicum annuum L.,9 - Dead plants,,"3 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",3 - BLUE,0 - ABSENT,M - MIXED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,4 - CONIC,2 - GREEN,1 - SMOOTH,2 - RED,M - MIXED,5 - FLAT,5,1 - STRAW,1 - GREEN,"5 - (1 = SINGLE, 9 = MULTIPLE)",0 - GLABROUS,5 - SAME LEVEL,1 - PRESENT,,,,,,,,M,M - MIXED,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046488,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046488,Grif 9078,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046495,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046495,Grif 9079,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046498,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046498,Grif 9080,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046504,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046504,PI 675461,Capsicum annuum L.,9 - Dead plants,,,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"3 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,,0 - ABSENT,1 - WHITE,,0 - NONE,0 - ABSENT,"7 - (1 = PENDANT, 9 = ERECT)",4 - CONIC,3 - GREEN YELLOW,"3 - (1 = SMOOTH, 9 = CURLED)",2 - RED,1 - PRESENT,,5,1 - STRAW,1 - GREEN,,3 - SPARSE,5 - SAME LEVEL,1 - PRESENT,0 - ABSENT,2 - SAUCER SHAPED,8.5,,33.8,4.5,0 - GLABROUS,3,,0 - ABSENT,,9 - HIGH (ALL UNIFORM),,1 - PERSISTANT CALYX (DOES NOT HAVE Sp GENE),,,"Y - YES, ACCESSION IS PART OF THE CORE",HARVESTED-FRUIT - Image of harvested fruit,,,,,,,,,,0,0,0,,,,,,,,
1046507,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046507,Grif 9082,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046515,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046515,Grif 9083,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046518,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046518,Grif 9084,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046526,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046526,Grif 9085,Capsicum annuum L.,"8 - (0 = Resistant, no response, healthy; 9 = Susceptible, dead plants)",,9 - TALL OR UPRIGHT,3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,2 - PURPLE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,2 - GREEN,1 - SMOOTH,M - MIXED,1 - PRESENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,9 - MULTIPLE,5 - INTERMEDIATE,9 - EXSERTED,1 - PRESENT,,,,,,,,2,"5 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046529,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046529,Grif 9086,Capsicum annuum L.,9 - Dead plants,,"5 - COMPACT, HEIGHT = WIDTH",3 - BLUE,M - MIXED,1 - POINTED,0 - ABSENT,M - MIXED,1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,M - MIXED,M - MIXED,1 - SMOOTH,2 - RED,1 - PRESENT,M - MIXED,5,1 - STRAW,1 - GREEN,M - MIXED,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,0 - ABSENT,,,,,,,,M,1 - PENDANT,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046536,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046536,Grif 9087,Capsicum annuum L.,9 - Dead plants,,"5 - COMPACT, HEIGHT = WIDTH",3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,M - MIXED,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,M - MIXED,1,1 - STRAW,1 - GREEN,1 - SINGLE,0 - GLABROUS,5 - SAME LEVEL,0 - ABSENT,,,,,,,,2,M - MIXED,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046539,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046539,Grif 9088,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046545,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046545,Grif 9089,Capsicum annuum L.,9 - Dead plants,,"7 - (1 = SPRAWLING, 9 = TALL OR UPRIGHT)",3 - BLUE,0 - ABSENT,1 - POINTED,0 - ABSENT,"7 - (1 = SMOOTH, 9 = SERRATE)",1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,M - MIXED,M - MIXED,M - MIXED,1 - SMOOTH,2 - RED,1 - PRESENT,5 - FLAT,5,1 - STRAW,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)",M - MIXED,0 - ABSENT,,,,,,,,M,"5 - (1 = PENDANT, 9 = ERECT)",,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046548,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046548,Grif 9090,Capsicum annuum L.,9 - Dead plants,,"5 - COMPACT, HEIGHT = WIDTH",3 - BLUE,1 - PRESENT,1 - POINTED,0 - ABSENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,3 - GREEN YELLOW,1 - SMOOTH,2 - RED,1 - PRESENT,1 - PROTRUDED,5,1 - STRAW,1 - GREEN,"3 - (1 = SINGLE, 9 = MULTIPLE)","1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,0 - ABSENT,,,,,,,,3,1 - PENDANT,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046555,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046555,Grif 9091,Capsicum annuum L.,9 - Dead plants,,"5 - COMPACT, HEIGHT = WIDTH",3 - BLUE,0 - ABSENT,M - MIXED,0 - ABSENT,9 - SERRATE,1 - WHITE OR PALE YELLOW,0 - ABSENT,1 - GREEN,0 - ABSENT,1 - WHITE,1,0 - NONE,0 - ABSENT,1 - PENDANT,1 - ELONGATE,M - MIXED,1 - SMOOTH,2 - RED,1 - PRESENT,"3 - (1 = PROTRUDED, 9 = INSERTED)",5,1 - STRAW,1 - GREEN,M - MIXED,"1 - (0 = GLABROUS, 9 = EXCESSIVE)",5 - SAME LEVEL,0 - ABSENT,,,,,,,,M,1 - PENDANT,,,,,0 - SEPARATING CALYX (HAS Sp GENE),,,,,,,,,,,,,,,,,,,,,,,,
1046560,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046560,Grif 9092,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046567,https://npgsweb.ars-grin.gov/gringlobal/accessiondetail.aspx?id=1046567,Grif 9093,Capsicum annuum L.,9 - Dead plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
